model,unfairness_metric,unfairness_weight,iteration,unfairness,kappa
GaussianNB,overall_accuracy_equality,3,19,0.1071851924319599,0.37016987885747343
GaussianNB,overall_accuracy_equality,3,20,0.07723556000709322,0.39314739732008586
GaussianNB,overall_accuracy_equality,3,21,0.06995106258784467,0.28145454726755104
GaussianNB,overall_accuracy_equality,3,22,0.1216691811045256,0.40088130642089875
GaussianNB,overall_accuracy_equality,3,23,0.10380353818752419,0.35163147297765185
GaussianNB,overall_accuracy_equality,3,24,0.07438894585685282,0.3330242904105769
GaussianNB,overall_accuracy_equality,3,25,0.09303652471991894,0.3129055023832745
GaussianNB,overall_accuracy_equality,3,26,0.10675319494549992,0.33453974124132224
GaussianNB,overall_accuracy_equality,3,27,0.06677102199999516,0.28762477490701677
GaussianNB,overall_accuracy_equality,3,28,0.10010874515980545,0.4145710408170301
GaussianNB,overall_accuracy_equality,3,29,0.0887919544815581,0.3465194592202514
GaussianNB,overall_accuracy_equality,3,30,0.07550647558972329,0.3261597414387332
GaussianNB,overall_accuracy_equality,3,31,0.08971558799688031,0.42361167241415154
GaussianNB,overall_accuracy_equality,3,32,0.10989368607218272,0.4324972263307397
GaussianNB,overall_accuracy_equality,3,33,0.069608598999302,0.2913051904818765
GaussianNB,overall_accuracy_equality,3,34,0.0894808196366241,0.310689688237198
GaussianNB,overall_accuracy_equality,3,35,0.09228694688555339,0.3099682681160265
GaussianNB,overall_accuracy_equality,3,36,0.12184466338047459,0.34792024652188636
GaussianNB,overall_accuracy_equality,3,37,0.12303582223851572,0.4775519551656237
GaussianNB,overall_accuracy_equality,3,38,0.12264438610387887,0.4049529147873824
GaussianNB,overall_accuracy_equality,3,39,0.08214257662107666,0.36534427073956216
GaussianNB,overall_accuracy_equality,3,40,0.0662849292143062,0.29731833049826645
GaussianNB,overall_accuracy_equality,3,41,0.055417189630231484,0.291808090403576
GaussianNB,overall_accuracy_equality,3,42,0.10667148473843516,0.4064905396562266
GaussianNB,overall_accuracy_equality,3,43,0.16919839224681057,0.35699109084150055
GaussianNB,overall_accuracy_equality,3,44,0.08964884799285411,0.4215137628426004
GaussianNB,overall_accuracy_equality,3,45,0.08444337473970134,0.3296944726226577
