model,unfairness_metric,unfairness_weight,iteration,unfairness,auc,protected_column_selected_prop
GaussianNB,overall_accuracy_equality,2,99,0.08224515556918399,0.6313436300262755,0.0
GaussianNB,overall_accuracy_equality,2,100,0.037809181230958,0.6072472552460866,0.5
GaussianNB,overall_accuracy_equality,3,1,0.07561581112950973,0.5766629823769518,0.0
GaussianNB,overall_accuracy_equality,3,2,0.0902226631393298,0.6325974326213001,0.0
GaussianNB,overall_accuracy_equality,3,3,0.11033282573078751,0.5936981408497908,0.5
GaussianNB,overall_accuracy_equality,3,4,0.11850923306916411,0.6097676947912466,0.0
GaussianNB,overall_accuracy_equality,3,5,0.07021382927192785,0.6208298508451621,0.25
GaussianNB,overall_accuracy_equality,3,6,0.09265224301434356,0.581051126677515,0.25
GaussianNB,overall_accuracy_equality,3,7,0.10420994432722121,0.5749444255056095,0.25
GaussianNB,overall_accuracy_equality,3,8,0.10786285333587133,0.625406849434005,0.25
GaussianNB,overall_accuracy_equality,3,9,0.10877722162470235,0.582186848038213,0.0
GaussianNB,overall_accuracy_equality,3,10,0.09094464724819185,0.6056301097561891,0.25
GaussianNB,overall_accuracy_equality,3,11,0.06223451016082157,0.5886327658129984,0.25
GaussianNB,overall_accuracy_equality,3,12,0.1383928152320601,0.6176146572564432,0.75
GaussianNB,overall_accuracy_equality,3,13,0.11946120627927884,0.6063595978489595,0.5
