model,unfairness_metric,unfairness_weight,iteration,unfairness,auc,protected_column_selected_prop
GaussianNB,overall_accuracy_equality,2,21,0.008820127815375556,0.751453908826627,0.0
GaussianNB,overall_accuracy_equality,2,22,0.005218096901197566,0.7483836989564501,0.0
GaussianNB,overall_accuracy_equality,2,23,0.005208474018799536,0.7484487951578753,0.0
GaussianNB,overall_accuracy_equality,2,24,0.011757428682554805,0.7505846880273734,0.0
GaussianNB,overall_accuracy_equality,2,25,0.004124258731186631,0.7472703662242381,0.0
GaussianNB,overall_accuracy_equality,2,26,0.0060352497103855485,0.7470028641357369,0.0
GaussianNB,overall_accuracy_equality,2,27,0.006130035396249317,0.7505930120730937,0.0
GaussianNB,overall_accuracy_equality,2,28,0.004915592113596184,0.7502148765508663,0.0
GaussianNB,overall_accuracy_equality,2,29,0.004557942362023171,0.7484032097167592,0.0
GaussianNB,overall_accuracy_equality,2,30,0.006212615837050878,0.7503331936915223,0.0
GaussianNB,overall_accuracy_equality,2,31,0.006468297583878596,0.7474560457583326,0.0
GaussianNB,overall_accuracy_equality,2,32,0.009545460895478836,0.7473573284197534,0.0
GaussianNB,overall_accuracy_equality,2,33,0.0018650757728291834,0.7511101489032191,0.0
GaussianNB,overall_accuracy_equality,2,34,0.004956834709193919,0.7474542231851996,0.0
GaussianNB,overall_accuracy_equality,2,35,0.016916212229534267,0.7463735280682962,0.0
GaussianNB,overall_accuracy_equality,2,36,0.006693796818115577,0.7524043010271955,0.0
GaussianNB,overall_accuracy_equality,2,37,0.007765819305285027,0.751846275296418,0.0
GaussianNB,overall_accuracy_equality,2,38,0.005909579136839538,0.7488502564674933,0.0
GaussianNB,overall_accuracy_equality,2,39,0.010572811733421672,0.7513931214428455,0.0
GaussianNB,overall_accuracy_equality,2,40,0.005219161996748545,0.7484667416182756,0.0
GaussianNB,overall_accuracy_equality,2,41,0.00593847841908221,0.7506837307108369,0.0
GaussianNB,overall_accuracy_equality,2,42,0.015596110176539058,0.7489992442447675,0.0
GaussianNB,overall_accuracy_equality,2,43,0.007656143555356876,0.7498863398231829,0.0
GaussianNB,overall_accuracy_equality,2,44,0.00843650425897613,0.7502369318807122,0.0
GaussianNB,overall_accuracy_equality,2,45,0.009024724351144042,0.7464758632777503,0.0
GaussianNB,overall_accuracy_equality,2,46,0.008513402298936934,0.7488335134633363,0.0
GaussianNB,overall_accuracy_equality,2,47,0.005491594497850499,0.7490993088959133,0.0
GaussianNB,overall_accuracy_equality,2,48,0.010909745007961769,0.7488243796662045,0.0
GaussianNB,overall_accuracy_equality,2,49,0.011190354261056051,0.7469978426277752,0.0
GaussianNB,overall_accuracy_equality,2,50,0.003518403953968019,0.7485561156731784,0.0
GaussianNB,overall_accuracy_equality,2,51,0.005844906635041502,0.7486860849743618,0.0
GaussianNB,overall_accuracy_equality,2,52,0.010518875968174968,0.7480420279523456,0.0
GaussianNB,overall_accuracy_equality,2,53,0.005740653748711161,0.7488663669272053,0.0
GaussianNB,overall_accuracy_equality,2,54,0.002662512201692363,0.7477036278839623,0.0
GaussianNB,overall_accuracy_equality,2,55,0.008576894780757544,0.7505006806010074,0.0
GaussianNB,overall_accuracy_equality,2,56,0.008231264824404283,0.7463212565900221,0.0
GaussianNB,overall_accuracy_equality,2,57,0.010387656400772105,0.7468751291759642,0.0
GaussianNB,overall_accuracy_equality,2,58,0.008745220383098135,0.750611695198755,0.0
GaussianNB,overall_accuracy_equality,2,59,0.00674649892435733,0.7524805596116984,0.0
GaussianNB,overall_accuracy_equality,2,60,0.004548204491524072,0.750050042907463,0.0
GaussianNB,overall_accuracy_equality,2,61,0.009950347706808305,0.7505951438798455,0.0
GaussianNB,overall_accuracy_equality,2,62,0.009373931120561035,0.746283283580155,0.0
GaussianNB,overall_accuracy_equality,2,63,0.003814391183899285,0.7458443209440929,0.0
GaussianNB,overall_accuracy_equality,2,64,0.0035994467041164935,0.7489206548870435,0.0
GaussianNB,overall_accuracy_equality,2,65,0.007517070579574819,0.7499295552529757,0.0
GaussianNB,overall_accuracy_equality,2,66,0.007236537569878049,0.7484801862026819,0.0
GaussianNB,overall_accuracy_equality,2,67,0.0028745132881403956,0.7440898798522092,0.0
GaussianNB,overall_accuracy_equality,2,68,0.010593470043942621,0.7464908773634776,0.0
GaussianNB,overall_accuracy_equality,2,69,0.005180767208163545,0.7476450060099009,0.0
GaussianNB,overall_accuracy_equality,2,70,0.0059089377748367256,0.7508914889172906,0.0
GaussianNB,overall_accuracy_equality,2,71,0.013717304020744475,0.7487107900525625,0.0
GaussianNB,overall_accuracy_equality,2,72,0.00914220005081931,0.7520702730847716,0.0
GaussianNB,overall_accuracy_equality,2,73,0.0040932739782814365,0.7478817804370623,0.0
GaussianNB,overall_accuracy_equality,2,74,0.008823162919055355,0.7438746598570455,0.0
GaussianNB,overall_accuracy_equality,2,75,0.00765099271497402,0.7488438671549116,0.0
GaussianNB,overall_accuracy_equality,2,76,0.007465525692292363,0.7498081850436922,0.0
GaussianNB,overall_accuracy_equality,2,77,0.009424133423598824,0.7509962321883925,0.0
GaussianNB,overall_accuracy_equality,2,78,0.008871026067344578,0.7505031642365836,0.0
GaussianNB,overall_accuracy_equality,2,79,0.00825058960190439,0.7493095018212435,0.0
GaussianNB,overall_accuracy_equality,2,80,0.01011627077917962,0.752323611314255,0.0
GaussianNB,overall_accuracy_equality,2,81,0.0062632544006548385,0.7507380103580958,0.0
GaussianNB,overall_accuracy_equality,2,82,0.006628497012431206,0.7475694389682811,0.0
GaussianNB,overall_accuracy_equality,2,83,0.010568800720027055,0.7491127752294411,0.0
GaussianNB,overall_accuracy_equality,2,84,0.007120732103232191,0.7477091170236638,0.0
GaussianNB,overall_accuracy_equality,2,85,0.013474620804706988,0.7516703717517833,0.0
GaussianNB,overall_accuracy_equality,2,86,0.006193366555245411,0.7479494634670425,0.0
GaussianNB,overall_accuracy_equality,2,87,0.008883518263615692,0.745250836746715,0.0
GaussianNB,overall_accuracy_equality,2,88,0.015422500822198842,0.7489602120500477,0.0
GaussianNB,overall_accuracy_equality,2,89,0.007926452228038894,0.7512453055478575,0.0
GaussianNB,overall_accuracy_equality,2,90,0.00799282206853108,0.7516711669802201,0.0
GaussianNB,overall_accuracy_equality,2,91,0.010222366549672984,0.7486192901335673,0.0
GaussianNB,overall_accuracy_equality,2,92,0.005462710723972308,0.7501327167075836,0.0
GaussianNB,overall_accuracy_equality,2,93,0.009661627270085543,0.7471929139766611,0.0
GaussianNB,overall_accuracy_equality,2,94,0.0028225251427182185,0.7473590109724891,0.0
GaussianNB,overall_accuracy_equality,2,95,0.006888941058916465,0.7498604266001525,0.0
GaussianNB,overall_accuracy_equality,2,96,0.0060436485933349215,0.750552177471357,0.0
GaussianNB,overall_accuracy_equality,2,97,0.012476237474207591,0.7427471733502897,0.0
GaussianNB,overall_accuracy_equality,2,98,0.01036335865860949,0.7493483204153342,0.0
GaussianNB,overall_accuracy_equality,2,99,0.008011259224527445,0.7485696476056647,0.0
GaussianNB,overall_accuracy_equality,2,100,0.013362212088057407,0.7529076590863022,0.0
GaussianNB,overall_accuracy_equality,3,1,0.00889729588054275,0.7485325706375194,0.0
GaussianNB,overall_accuracy_equality,3,2,0.016036854501512682,0.7427180660322246,0.0
GaussianNB,overall_accuracy_equality,3,3,0.008915138277034579,0.7460710728602565,0.0
GaussianNB,overall_accuracy_equality,3,4,0.004666711732690454,0.7466798255982152,0.0
GaussianNB,overall_accuracy_equality,3,5,0.008325888430674777,0.7354851212783484,0.0
GaussianNB,overall_accuracy_equality,3,6,0.009892915212570574,0.7480187246676959,0.0
GaussianNB,overall_accuracy_equality,3,7,0.003171608754127142,0.742098902413834,0.0
GaussianNB,overall_accuracy_equality,3,8,0.005693002491960197,0.7508281421844752,0.0
GaussianNB,overall_accuracy_equality,3,9,0.006584662704215399,0.7488810548966286,0.0
GaussianNB,overall_accuracy_equality,3,10,0.007158411621792676,0.7480012174593992,0.0
GaussianNB,overall_accuracy_equality,3,11,0.0053297949893455765,0.7471803191187312,0.0
GaussianNB,overall_accuracy_equality,3,12,0.00711700097047141,0.7512207787474202,0.0
GaussianNB,overall_accuracy_equality,3,13,0.015095248668248101,0.7489814983564629,0.0
